-0.013713961	-0.06124832	0.029300584	0.023274317	0.060610082	0.030509477	-0.029110517	-0.048360214	0.006559272	-0.0072623836	0.065405145	-0.006440444	-0.16701697	-0.06400601	0.03667169	0.02399894
-0.052610524	-0.07274489	-0.07461274	-0.0019730509	0.06169479	0.08769968	-0.08950156	0.003965178	0.103742264	-0.12096332	0.14494127	0.11224593	-0.1861688	-0.10044969	0.09400889	0.028444324
-0.08137193	-0.10967987	-0.05510828	-0.0028885514	0.078374155	0.054737903	-0.13786687	0.052399114	0.079038665	-0.12741415	0.05660169	0.11527488	-0.3776006	-0.09123063	0.11391736	0.028972778
0.23021333	0.2832376	0.25208881	0.17552955	0.16231517	-0.37301156	0.29228336	-0.27772883	-0.21529421	0.2866142	-0.27197987	-0.26887757	-0.052799754	-0.17546526	-0.33345735	-0.29877952
0.048899952	0.023337465	0.026466016	0.07880374	0.07891997	-0.0676036	-0.009568816	-0.07786532	0.08341236	-0.027503744	0.039834715	0.045586195	-0.13431533	-0.11661934	-0.020255836	-0.082221605
-0.066196516	-0.025143366	-0.062788166	0.027282413	-0.0023569562	0.003645189	-0.012035578	0.028596096	0.09783177	-0.07680314	0.122359924	0.08962087	-0.09179108	0.009688986	0.05445193	-0.009947997
0.18887943	0.24265064	0.20782122	0.21626374	0.12968524	-0.26483452	0.2582992	-0.26528135	-0.1840601	0.18951623	-0.20984674	-0.25784597	-0.20310377	-0.24066623	-0.24855678	-0.22913894
-0.06707806	-0.016646799	-0.022740344	-0.022010075	0.010557816	0.053984847	-0.04232228	0.012180559	0.10335026	-0.11653405	0.07117024	0.08020134	-0.16174246	0.03026443	0.11266809	0.056855995
0.15282242	0.22565234	0.17172934	0.23814593	0.18577431	-0.23943876	0.27388084	-0.26995605	-0.11720396	0.2202834	-0.23311207	-0.23911703	-0.08098644	-0.21605298	-0.21891218	-0.192644
0.02597056	0.03699538	0.050141905	0.03386292	-0.007459818	0.0371829	0.019753367	-0.03646634	0.017857466	-0.02799001	-0.03321067	0.013906479	-0.02399053	0.0025228292	0.0277436	-0.034249663
0.17047967	0.3230224	0.2736974	0.25873613	0.15289117	-0.26512697	0.32459104	-0.23807934	-0.14614728	0.26610225	-0.21658057	-0.21089993	-0.14626844	-0.19453049	-0.28099355	-0.25831342
0.0043579214	-0.069337346	0.030539054	-0.04651401	-0.016146835	-0.001288601	-0.015361247	-0.029549146	0.024483249	-0.02096297	0.027653515	0.014358061	-0.07970488	0.029655363	0.032888096	0.06267609
0.1369846	0.116288	0.15475804	0.10390587	-0.021984251	-0.12564518	0.16610752	-0.13062443	-0.15399572	0.16497584	-0.07835556	-0.1558918	0.053704154	-0.06782601	-0.16251926	-0.08736635
-0.23022714	-0.22168338	-0.250699	-0.21123017	-0.09903467	0.2590689	-0.23142324	0.2325839	0.18433526	-0.25770614	0.2262667	0.25977534	-0.06685874	0.16446406	0.2809094	0.21897857
-0.060117256	-0.041621212	-0.04761154	0.0014963306	-0.029607	-0.028893776	0.02074403	-0.02804129	0.06285737	-0.04663628	0.053256087	0.018065821	-0.091206774	0.005781403	0.014030221	-0.0024959515
0.020948872	0.017337754	-0.010707197	0.06247275	0.025569152	0.04868916	0.032071512	-0.06681219	0.06917186	-0.019147009	-0.011396368	0.012145447	-0.16259596	-0.08664329	0.040513933	0.0058686053
-0.035494063	-0.057373125	-0.046820607	-0.03221705	-0.036343586	-0.008371115	-0.018410753	-0.012963328	0.04152164	0.012587758	0.033001	0.026644347	-0.06974941	0.016087694	0.036986947	0.039278276
-0.008123573	0.05247107	0.05156905	0.086735725	-0.026801283	-0.08153441	0.079310276	-0.08058614	0.026336228	0.08344267	-0.036348604	0.005643605	0.0583696	-0.025696488	-0.06557272	-0.05933151
-0.026955372	0.02700181	0.02953015	0.040367633	0.06594869	0.04074303	-0.020516843	0.056489054	0.053761113	-0.028435396	0.041832466	-0.006755174	-0.14987306	-0.055189457	0.01640517	0.009108675
0.062381383	0.121052995	0.08330954	0.041720513	0.062689506	-0.13900742	0.18423337	-0.111277804	-0.09477755	0.08197396	-0.09799639	-0.09810704	0.015583605	-0.053310946	-0.16711466	-0.09552611
0.06852331	0.016206669	0.09148274	0.03820644	-0.0011638523	-0.026298815	0.07740068	-0.039086413	-0.040601633	0.062767625	-0.06158175	-0.05091782	-0.051811744	-0.059537325	-0.025447175	-0.07720721
0.00054496125	-0.020111239	-0.06124539	-0.027667124	0.052614126	-0.03326729	-0.016919754	0.0369342	0.05614446	-0.030837433	-0.010252378	0.022637464	-0.12161033	-0.016716635	0.04183816	0.06624871
-0.03635257	-0.052153762	-0.029975288	0.06330732	0.07231634	0.055622786	-0.05842248	0.015975766	0.025123961	0.006813718	0.008813376	0.028071977	-0.09104607	0.005387842	-0.01629399	-0.016864747
0.043168638	-0.017777793	0.016779503	0.12888384	0.11230339	-0.04279189	0.007892982	-0.001367463	0.027511597	-0.012871232	0.034426834	-0.037122857	-0.28479534	-0.05987325	0.0004896773	-0.076535136
0.04623484	0.041780654	0.060538568	0.12514016	0.1641652	-0.03862996	0.102477685	-0.08859901	0.007525743	0.018627571	-0.026814282	-0.06924602	-0.25951576	-0.06017154	-0.041555155	-0.047857832
0.22118461	0.18817602	0.20828283	0.23934393	0.13208808	-0.23848675	0.24969263	-0.26217028	-0.15952338	0.22174406	-0.19384682	-0.1579599	-0.10714709	-0.16482146	-0.17796956	-0.22172369
0.09145593	0.10246471	0.0667275	0.08982923	0.08534282	-0.064042754	0.033559438	-0.06839544	-0.06566934	0.016797893	-0.031235993	-0.049558237	-0.16727756	-0.17672314	-0.08215605	-0.090497896
-0.07062187	-0.004867836	-0.06910653	-0.055321027	-0.06324719	0.04949463	-0.0407447	0.06809423	0.022501236	0.011736218	0.023195222	-0.0035255323	0.13584247	0.10208901	0.043671038	-0.011804371
-0.17297386	-0.08477712	-0.1360828	-0.13886945	-0.16351625	0.14917757	-0.1411536	0.11968977	0.115251034	-0.11249795	0.117628746	0.11992288	0.11783689	0.078836486	0.08590975	0.11793776
0.18358193	0.2116558	0.15414487	0.16995648	0.13211995	-0.25014743	0.26123464	-0.22994635	-0.16859247	0.22069833	-0.1874108	-0.19565907	0.0140346065	-0.15209442	-0.25456432	-0.18223378
0.22711313	0.3390587	0.23933992	0.23718014	0.20896623	-0.27800992	0.34865525	-0.2486957	-0.1721495	0.24387224	-0.2578642	-0.32879275	-0.1376887	-0.24303478	-0.26207608	-0.29487234
0.04668171	0.01248807	0.02027354	0.00010009832	0.038617596	-0.08206953	0.026350277	-0.055518486	0.017049875	0.0066511338	-0.008582001	-0.019151762	-0.0074276268	-0.069313124	-0.06628872	-0.026524935
0.2311696	0.20228347	0.18725336	0.27052554	0.17368406	-0.23957929	0.21819083	-0.21186106	-0.2194204	0.19735725	-0.26145878	-0.22494838	-0.20629002	-0.18833014	-0.2583463	-0.24422541
-0.026806911	0.004911159	0.019848919	-0.09638253	-0.07133127	0.031517893	0.058820672	-0.00874603	-0.027756412	0.0738618	0.017061824	-0.0013065948	0.12196458	0.054871954	-0.05000027	-0.024311418
-0.048142113	-0.04758022	-0.09170208	0.024798771	0.05006986	0.05677789	-0.070900925	0.07719459	0.14941365	-0.132437	0.11157347	0.14919682	-0.20359656	-0.013594366	0.101603	0.034769945
0.056149624	0.072584435	0.08067977	0.08474645	0.10974024	-0.08297099	0.09812062	-0.057472322	-0.037793867	0.07317215	-0.047372073	-0.03104547	-0.051014576	-0.12154389	-0.12871805	-0.08549181
0.05802179	0.039270747	0.023189584	0.109411895	0.12475674	-0.08738975	0.031724967	-0.06853807	0.00962793	0.048294205	-0.08406842	-0.06820833	-0.19081411	-0.12425531	-0.0343022	-0.06659408
